T (K)	rhol (kmol/m3)	rhov (kmol/m3)	Psat (MPa)
9.0	68.531	0.143	1.233	0.04	0.0846	0.0023
9.5	66.375	0.078	1.902	0.039	0.1316	0.0024
10.0	64.102	0.21	2.859	0.215	0.1963	0.0122
10.5	61.217	0.201	3.695	0.119	0.2556	0.0056
11.0	58.379	0.253	4.949	0.178	0.3425	0.0081
11.5	55.241	0.14	6.94	0.125	0.4641	0.0052
12.0	51.318	0.552	9.829	0.665	0.6044	0.0209
12.5	45.574	0.308	12.337	0.453	0.7277	0.007
