Tsat (K)	Psat (bar)
7.0	0.08235928975
7.0	0.0952491896667
7.0	0.10163100025
7.0	0.0817091339167
8.0	0.334975291087
8.0	0.315997285652
8.0	0.301378753043
8.0	0.298011782609
9.0	0.835045697625
9.0	0.803803073
9.0	0.873843335375
9.0	0.87133683075
10.0	1.74489788333
10.0	1.97010824912
10.0	2.17762671754
10.0	1.95880939211
11.0	3.44949031154
11.0	3.44284422838
11.0	3.54358750879
11.0	3.2623051
